"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0150116","GO:0150116","regulation of cell-substrate junction organization","14/1488","68/18805",0.205882352941176,2.60189358001265,3.8790765241454,0.000754560740202512,0.016861643311218,0.0137993598402794,"GPM6B/PHLDB2/SFRP1/PIK3R1/EPB41L5/LIMCH1/APOD/GREM1/THY1/FAM107A/THBS1/PTK2/FERMT2/EFNA5",14
"GO:0021675","GO:0021675","nerve development","18/1488","100/18805",0.18,2.27479838709677,3.74673439741167,0.000791780303554624,0.0176247840438535,0.0144239047546773,"ATP8B1/TFAP2A/HOXB2/LRIG1/GLI3/NRTN/RET/LPAR1/ACKR3/ERBB3/EPHB1/EDNRA/HOXB3/SULF1/KCNQ3/SERPINE2/SLITRK6/SIX1",18
"GO:0007605","GO:0007605","sensory perception of sound","26/1488","169/18805",0.153846153846154,1.94427212572374,3.61455160539628,0.000800733859732439,0.0177552685576965,0.0145306916630983,"FZD4/ADGRV1/ATP8B1/WFS1/CRYM/KCNQ4/TUB/BIRC5/MARVELD2/NHERF1/TFAP2A/LRIG1/COL1A1/COCH/TMPRSS3/SCARB2/MBP/CACNA1D/THRB/ROR1/KIT/KCNQ3/COL2A1/COL11A1/SLITRK6/SIX1",26
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","50/1488","399/18805",0.12531328320802,1.58368030290781,3.454395307841,0.000809613192563196,0.0178831098649632,0.014635315404027,"AR/XBP1/MYC/WFS1/CREB3L1/NCK1/AKT1/FAF1/PRODH/SFRP1/SIAH1/PMAIP1/NHERF1/FAIM2/HMGB2/YBX3/RB1/BCL2L1/PDIA3/SGK3/RET/SOD2/PLEKHF1/ACKR3/NOL3/NME5/MUC1/HELLS/ICAM1/INHBB/PCGF2/THBS1/NR4A2/FGB/RPS6KB1/MMP2/LRRK2/SFRP2/GSTP1/FGG/TNFSF10/CTTN/SERPINE1/TPD52L1/S100A8/FAS/DEPTOR/S100A9/SRPX/COL2A1",50
"GO:0045604","GO:0045604","regulation of epidermal cell differentiation","13/1488","61/18805",0.213114754098361,2.69329499383042,3.88290408239841,0.000818743832449133,0.0180155012634305,0.0147436628831836,"FOXC1/PRKCH/ABCA12/MYCN/MSX2/ALOX15B/PTCH1/PKP1/MED1/TRIM16/SFRP4/HEY2/AQP3",13
"GO:0035313","GO:0035313","wound healing, spreading of epidermal cells","8/1488","27/18805",0.296296296296296,3.74452409398646,4.18325675373597,0.000855305968560687,0.0185947251105203,0.0152176924985975,"PHLDB2/MSX2/ITGB5/COL5A1/FERMT1/LRG1/MMP12/FERMT2",8
"GO:0060343","GO:0060343","trabecula formation","8/1488","27/18805",0.296296296296296,3.74452409398646,4.18325675373597,0.000855305968560687,0.0185947251105203,0.0152176924985975,"SLC40A1/SFRP1/MSX2/COL1A1/GREM1/MMP2/HEY2/TGFBR3",8
"GO:0008584","GO:0008584","male gonad development","24/1488","152/18805",0.157894736842105,1.99543718166384,3.61203180514786,0.000861256639282328,0.0185947251105203,0.0152176924985975,"AR/FANCA/BIK/SFRP1/GATA3/ASPM/MSH2/SOX8/KITLG/HMGB2/YBX3/NASP/ACVR2A/BCL2L1/PATZ1/TLR5/RARA/TFAP2C/INHBB/BRIP1/SFRP2/TNFSF10/SDC1/KIT",24
"GO:0035107","GO:0035107","appendage morphogenesis","24/1488","152/18805",0.157894736842105,1.99543718166384,3.61203180514786,0.000861256639282328,0.0185947251105203,0.0152176924985975,"EN1/TFAP2B/FGFR2/NFIA/SEMA3C/MYCN/TFAP2A/MSX2/GLI3/PTCH1/ASPH/TBX3/GREM1/TMEM231/HOXC10/COL3A1/MED1/PRICKLE1/SFRP2/DLX5/DKK1/OSR1/RDH10/COL2A1",24
"GO:0035108","GO:0035108","limb morphogenesis","24/1488","152/18805",0.157894736842105,1.99543718166384,3.61203180514786,0.000861256639282328,0.0185947251105203,0.0152176924985975,"EN1/TFAP2B/FGFR2/NFIA/SEMA3C/MYCN/TFAP2A/MSX2/GLI3/PTCH1/ASPH/TBX3/GREM1/TMEM231/HOXC10/COL3A1/MED1/PRICKLE1/SFRP2/DLX5/DKK1/OSR1/RDH10/COL2A1",24
"GO:0008608","GO:0008608","attachment of spindle microtubules to kinetochore","12/1488","54/18805",0.222222222222222,2.80839307048984,3.90092639264847,0.000868638986761047,0.0186395358532638,0.0152543650549086,"AURKB/CDT1/KIF2C/BIRC5/CDCA8/NDC80/NUF2/RB1/SEH1L/NEK2/SKA1/SGO1",12
"GO:0010717","GO:0010717","regulation of epithelial to mesenchymal transition","21/1488","126/18805",0.166666666666667,2.10629480286738,3.65232648054135,0.000870213317769975,0.0186395358532638,0.0152543650549086,"FOXA1/FOXC1/SPRED2/WWTR1/TGFB3/PHLDB2/SFRP1/ZNF703/SPRY1/GATA3/GCNT2/IL17RD/COL1A1/GREM1/GLIPR2/MIR18A/SFRP2/PTK2/LRG1/TGFB1I1/FERMT2",21
"GO:0061572","GO:0061572","actin filament bundle organization","26/1488","170/18805",0.152941176470588,1.93283523086654,3.58141757497752,0.000875734581699673,0.0186395358532638,0.0152543650549086,"LIMA1/FAM171A1/PXN/FHOD1/TNFAIP1/TGFB3/PHLDB2/SFRP1/CORO1B/PIK3R1/TTC8/FSCN1/STMN1/BRAF/CCDC88A/PDLIM1/ITGB5/LIMCH1/LPAR1/PFN2/FAM107A/ADD2/ARHGEF10/PLS1/FERMT2/AIF1L",26
"GO:0060416","GO:0060416","response to growth hormone","10/1488","40/18805",0.25,3.15944220430108,4.00762940691124,0.000876314588260706,0.0186395358532638,0.0152543650549086,"PXN/AKT1/HMGCS2/PIK3R1/LYN/GDF15/PTK2/IGFBP5/TRIM16/GHR",10
"GO:0051294","GO:0051294","establishment of spindle orientation","11/1488","47/18805",0.234042553191489,2.95777568062228,3.93920743557983,0.000892930783357286,0.0188674425183467,0.0154408810440936,"PLK1/SPRY1/GPSM2/LLGL2/NDC80/NDE1/MISP/CENPA/SKA1/MAD2L1/PAX6",11
"GO:0090132","GO:0090132","epithelium migration","18/1488","101/18805",0.178217821782178,2.25227563078889,3.69899400704062,0.000893599924253925,0.0188674425183467,0.0154408810440936,"DUSP10/PLCG2/ITGA3/RAB11A/KANK1/KITLG/EPB41L5/IRS2/KANK2/FERMT1/GLIPR2/PFN2/KRT16/PTK2/LRG1/FAT2/KIT/NANOS1",18
"GO:0021782","GO:0021782","glial cell development","22/1488","135/18805",0.162962962962963,2.05948825169255,3.62143862230934,0.000905059499041696,0.0190394018424779,0.0155816104230622,"ERBB2/AKT1/GPM6B/SOX10/LDLR/MXRA8/LPAR1/FA2H/ERBB3/LYN/PHGDH/NTRK2/CDK6/NDRG1/SOX11/ID4/ARHGEF10/ROR1/EGFR/S100A8/S100A9/ANO1",22
"GO:0048013","GO:0048013","ephrin receptor signaling pathway","16/1488","85/18805",0.188235294117647,2.37887413029728,3.73483502313114,0.000921969812826419,0.0193243526827085,0.0158148106579714,"ERBB2/NCK1/FGFR2/FGFR4/RET/ERBB4/LYN/EPHB1/EPHB3/NTRK2/PAK3/MMP2/PTK2/KIT/EGFR/EFNA5",16
"GO:0098813","GO:0098813","nuclear chromosome segregation","42/1488","322/18805",0.130434782608696,1.648404628331,3.44015545976764,0.00093222607190638,0.0194547456515714,0.0159215226471157,"HORMAD1/KIF18B/CENPF/BUB1/AURKB/PLK1/NCAPD2/PSRC1/ASPM/CDC20/CDT1/TPX2/KIF23/KIF14/KIF2C/BIRC5/CDCA8/RAB11A/NDC80/NCAPH/SMC4/NUF2/MISP/RB1/MND1/SEH1L/TTK/CCNE1/NEK2/RANGRF/SKA1/KIF15/SGO1/NEK6/KIF4A/CHMP4C/DUSP1/MAD2L1/BRIP1/PRICKLE1/ARHGEF10/SYCP2",42
"GO:0046546","GO:0046546","development of primary male sexual characteristics","24/1488","153/18805",0.156862745098039,1.98239510858107,3.57651014942897,0.000946530577735095,0.0194547456515714,0.0159215226471157,"AR/FANCA/BIK/SFRP1/GATA3/ASPM/MSH2/SOX8/KITLG/HMGB2/YBX3/NASP/ACVR2A/BCL2L1/PATZ1/TLR5/RARA/TFAP2C/INHBB/BRIP1/SFRP2/TNFSF10/SDC1/KIT",24
"GO:0051256","GO:0051256","mitotic spindle midzone assembly","5/1488","11/18805",0.454545454545455,5.7444403714565,4.61383418454626,0.000949151439826516,0.0194547456515714,0.0159215226471157,"AURKB/KIF23/BIRC5/CDCA8/KIF4A",5
"GO:0051593","GO:0051593","response to folic acid","5/1488","11/18805",0.454545454545455,5.7444403714565,4.61383418454626,0.000949151439826516,0.0194547456515714,0.0159215226471157,"TYMS/LOC102724560/NFKBIZ/CBS/FOLR1",5
"GO:0060346","GO:0060346","bone trabecula formation","5/1488","11/18805",0.454545454545455,5.7444403714565,4.61383418454626,0.000949151439826516,0.0194547456515714,0.0159215226471157,"SFRP1/MSX2/COL1A1/GREM1/MMP2",5
"GO:0038127","GO:0038127","ERBB signaling pathway","27/1488","180/18805",0.15,1.89566532258065,3.53935504342333,0.000952530759550595,0.0194547456515714,0.0159215226471157,"ERBB2/GRB7/AGR2/DGKD/RALB/FGFR2/AKT1/FGFR4/PTK6/GPRC5A/BRAF/CCDC88A/KIF16B/RET/ERBB4/ERBB3/PLCE1/EPHB1/EPHB3/NTRK2/AREG/PRICKLE1/CBLC/PTK2/KIT/EGFR/TGFA",27
"GO:0050767","GO:0050767","regulation of neurogenesis","47/1488","372/18805",0.126344086021505,1.59670735056076,3.40741557767698,0.000960478466653802,0.0194547456515714,0.0159215226471157,"RGMA/DUSP10/FZD4/BCL11A/ASPM/PRKCH/SOX10/MYCN/SOX8/VEGFC/APPL2/BRAF/GLI3/SORL1/HMGB2/RB1/LDLR/TIAM2/CHODL/THY1/LYN/PRUNE1/MAP2/METRN/HOXB3/ASCL2/FN1/SLC7A5/NTRK2/SLIT2/GATA2/SOX11/ID4/MYB/SEMA6D/LRP8/SEMA5A/KIT/EGFR/MAP1B/CYSLTR1/HEY2/FGF13/LPAR3/EFNA5/PAX6/SERPINE2",47
"GO:0038065","GO:0038065","collagen-activated signaling pathway","13/1488","62/18805",0.209677419354839,2.64985475199445,3.81427729322198,0.000962122258566131,0.0194547456515714,0.0159215226471157,"ERBB2/FGFR2/FGFR4/COL1A1/RET/ITGA11/ERBB4/EPHB1/COL4A5/EPHB3/NTRK2/KIT/EGFR",13
"GO:0045599","GO:0045599","negative regulation of fat cell differentiation","13/1488","62/18805",0.209677419354839,2.64985475199445,3.81427729322198,0.000962122258566131,0.0194547456515714,0.0159215226471157,"ENPP1/WWTR1/ASXL1/MSX2/RUNX1T1/TRIB3/SOD2/CCN4/GATA2/ID4/MMP11/TGFB1I1/FERMT2",13
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","31/1488","217/18805",0.142857142857143,1.8053955453149,3.49794532235606,0.00096394398850719,0.0194547456515714,0.0159215226471157,"ERBB2/DUSP10/RALB/AKT1/LRP6/PLK1/CDK12/PSRC1/CDKN2A/DIPK2A/PRKCH/PIM1/HERC5/CDKN2C/RB1/TRIB3/BLM/CDC25A/RASGRP1/THY1/LYN/DUSP1/UCHL1/THBS1/LRRK2/GSTP1/CBLC/TPD52L1/EGFR/TCIM/GHR",31
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","40/1488","303/18805",0.132013201320132,1.66835231910288,3.43801441811871,0.00096563003039988,0.0194547456515714,0.0159215226471157,"ERBB2/ARHGAP32/FOXM1/CCDC125/RALGAPA2/TNFAIP1/SPRY4/ARHGEF9/FBP1/SPRY1/ARFGEF3/KIF14/F2R/EPS8L1/ARHGAP21/DNMBP/ITGA3/ITSN1/FGD1/KANK1/STMN1/FGD5/KITLG/TIAM2/ARHGAP8/KANK2/VAV3/CHN2/RASGRP1/PLEKHG4/LPAR1/RALGPS1/COL3A1/F2RL1/RASGEF1A/SLIT2/ARHGEF4/PLEKHG1/ARHGEF10/FERMT2",40
"GO:0006825","GO:0006825","copper ion transport","6/1488","16/18805",0.375,4.73916330645161,4.3860426425042,0.000972229148877067,0.0194547456515714,0.0159215226471157,"ATP7B/SLC39A11/SLC46A3/STEAP4/STEAP3/STEAP2",6
"GO:0030033","GO:0030033","microvillus assembly","6/1488","16/18805",0.375,4.73916330645161,4.3860426425042,0.000972229148877067,0.0194547456515714,0.0159215226471157,"ATP8B1/TNIK/FSCN1/NHERF1/KLF5/STK26",6
"GO:0030900","GO:0030900","forebrain development","51/1488","413/18805",0.123486682808717,1.56059614934,3.37676560399294,0.00100466911536132,0.0200340789219447,0.0163956418131882,"FOXP1/CNTNAP2/MFSD2A/ATG16L1/FGFR2/HPRT1/ZIC1/GART/C21orf91/ASPM/KIF14/TTC8/EFHC1/AGTPBP1/GLI3/NDE1/PRKG1/STIL/TBX3/RARA/LPAR1/ZEB1/ERBB4/NFIB/COL3A1/PEX13/BMERB1/DNAH5/EPHB3/INHBB/NTRK2/CDK6/CDH2/SLIT2/GATA2/NR4A2/LRRK2/ID4/DLX5/LRP8/PTCHD1/FOS/SEMA5A/EGFR/TMEM108/SOX2/DKK1/FGF13/DCLK1/PAX6/PLCB1",51
"GO:0035265","GO:0035265","organ growth","27/1488","181/18805",0.149171270718232,1.88519203350561,3.50776557047142,0.00103706834311692,0.0206085934066452,0.016865817344808,"AR/PPARA/FOXP1/COL27A1/FOXC1/TMEM38B/FGFR2/AKT1/DUSP6/MEIS1/DIPK2A/G6PD/ECM1/MSX2/PIM1/PRKG1/YBX3/RARA/BNC2/ERBB4/RGS4/PRLR/WWC2/FOXC2/HEY2/TGFBR3/IGF2",27
"GO:0070373","GO:0070373","negative regulation of ERK1 and ERK2 cascade","15/1488","78/18805",0.192307692307692,2.43034015715467,3.71058843135876,0.00104760265330386,0.0207429482382284,0.0169757716732846,"DUSP4/XBP1/DUSP10/SPRED2/CNKSR3/DUSP6/SPRY4/SPRY1/NHERF1/NDRG2/LYN/GSTP1/SEMA6A/FBLN1/GBP1",15
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","16/1488","86/18805",0.186046511627907,2.3512128032008,3.68147549082045,0.00105105309721826,0.0207429482382284,0.0169757716732846,"FAF1/ZDHHC3/SFRP1/PMAIP1/PIK3R1/FAIM2/HMGB2/BCL2L1/ICAM1/THBS1/FGB/SFRP2/FGG/TNFSF10/SERPINE1/FAS",16
"GO:0051962","GO:0051962","positive regulation of nervous system development","38/1488","285/18805",0.133333333333333,1.68503584229391,3.41590270628681,0.00106009177365376,0.0208496816989504,0.0170631210142899,"FZD4/BCL11A/ASPM/PRKCH/SOX10/SOX8/VEGFC/BRAF/GLI3/TIAM2/CHODL/LYN/EPHB1/AMIGO2/TPBG/METRN/FN1/EPHB3/SLC7A5/NTRK2/SLIT2/SOX11/SRPX2/ID4/THBS2/MYB/LRP8/FLRT3/SEMA5A/KIT/EGFR/MAP1B/CYSLTR1/LPAR3/EFNA5/PAX6/SERPINE2/SLITRK6",38
"GO:0072089","GO:0072089","stem cell proliferation","21/1488","128/18805",0.1640625,2.07338394657258,3.57187933826879,0.00107180135966809,0.0210080382545182,0.0171927180561093,"ETV6/N4BP2L2/VEGFC/GLI3/PIM1/KITLG/PTCH1/HMGB2/CDKN2C/TSC22D1/CCNE1/TBX3/FERMT1/NFIB/SOX11/SFRP2/SIX2/IRF6/NES/FBLN1/FERMT2",21
"GO:0090329","GO:0090329","regulation of DNA-templated DNA replication","10/1488","41/18805",0.24390243902439,3.08238263834251,3.91273115884218,0.00107789843521532,0.0210556826987808,0.0172317096786122,"MCM5/MCM2/MCM7/TIPIN/CDT1/MCM4/BLM/CDC7/DACH1/E2F7",10
"GO:1901655","GO:1901655","cellular response to ketone","19/1488","111/18805",0.171171171171171,2.16322168943137,3.602990525139,0.00108192741400062,0.0210627428427307,0.0172374876128912,"AR/AKT1/TRERF1/ADCY3/SFRP1/FBP1/SOX10/KLF2/TNC/POSTN/SMYD3/SCNN1A/FBXO32/RPS6KB1/FOS/EGFR/PRKAA2/EFNA5/PAX6",19
"GO:0051983","GO:0051983","regulation of chromosome segregation","22/1488","137/18805",0.160583941605839,2.02942272977003,3.54482989116159,0.00110504228431695,0.0214400602663252,0.0175462795144921,"HORMAD1/CDCA2/CENPF/BUB1/AURKB/PLK1/NCAPD2/CDC20/KIF2C/BIRC5/CDCA8/NDC80/NCAPH/SMC4/NUF2/MKI67/RB1/TTK/SKA1/NEK6/DUSP1/MAD2L1",22
"GO:0009267","GO:0009267","cellular response to starvation","28/1488","191/18805",0.146596858638743,1.85265720880482,3.4718548125865,0.00111214342304874,0.0214798486332986,0.0175788418207389,"XBP1/PPARA/RALB/MFSD2A/SREBF1/WRN/ELAPOR1/SFRP1/SAR1B/PMAIP1/PRKCH/UCP2/KICS2/ITFG2/SEH1L/RRAGD/DNAJC15/CPEB4/DSC2/CTSK/INHBB/SLC7A5/PAK3/LRRK2/FOS/FAS/PRKAA2/STK26",28
"GO:2000647","GO:2000647","negative regulation of stem cell proliferation","8/1488","28/18805",0.285714285714286,3.6107910906298,4.05254917018546,0.00111522136656842,0.0214798486332986,0.0175788418207389,"GLI3/PTCH1/CDKN2C/TSC22D1/FERMT1/NFIB/IRF6/FBLN1",8
"GO:0009952","GO:0009952","anterior/posterior pattern specification","31/1488","219/18805",0.141552511415525,1.78890791476408,3.44227579124607,0.00112256091437917,0.0214798486332986,0.0175788418207389,"LFNG/EN1/FOXC1/SFRP1/SEMA3C/HOXC9/MSX2/HOXB2/GLI3/EPB41L5/ACVR2A/HOXB6/TBX3/HOXC10/HOXC6/HOXB3/PCGF2/FZD5/PRICKLE1/TDRD1/SFRP2/FOXC2/PCSK6/SIX2/WLS/TDRKH/HEY2/HOXB7/DKK1/OSR1/PAX6",31
"GO:0051893","GO:0051893","regulation of focal adhesion assembly","13/1488","63/18805",0.206349206349206,2.60779356545486,3.74699274828027,0.00112592019598883,0.0214798486332986,0.0175788418207389,"GPM6B/PHLDB2/SFRP1/EPB41L5/LIMCH1/APOD/GREM1/THY1/FAM107A/THBS1/PTK2/FERMT2/EFNA5",13
"GO:0090109","GO:0090109","regulation of cell-substrate junction assembly","13/1488","63/18805",0.206349206349206,2.60779356545486,3.74699274828027,0.00112592019598883,0.0214798486332986,0.0175788418207389,"GPM6B/PHLDB2/SFRP1/EPB41L5/LIMCH1/APOD/GREM1/THY1/FAM107A/THBS1/PTK2/FERMT2/EFNA5",13
"GO:0051310","GO:0051310","metaphase chromosome alignment","18/1488","103/18805",0.174757281553398,2.20854212339493,3.60517737274097,0.00113112981443211,0.0214798486332986,0.0175788418207389,"CENPF/AURKB/PSRC1/CDT1/KIF14/KIF2C/BIRC5/CDCA8/RAB11A/NDC80/NUF2/RB1/SEH1L/TTK/NEK2/SKA1/SGO1/CHMP4C",18
"GO:0007411","GO:0007411","axon guidance","33/1488","238/18805",0.138655462184874,1.75229567633505,3.42370576418666,0.00113327427057104,0.0214798486332986,0.0175788418207389,"ERBB2/ALCAM/GATA3/SIAH1/NTN4/SEMA3C/TTC8/GLI3/PTCH1/VANGL2/SEMA4B/RET/PLEKHG4/NFIB/EPHB1/EDNRA/EPHB3/ETV1/SLIT2/DLX5/SEMA6D/PTK2/BOC/FLRT3/SEMA5A/LGR6/KIAA1755/SEMA6A/ANOS1/GFRA3/FOXD1/EFNA5/PAX6",33
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","30/1488","210/18805",0.142857142857143,1.8053955453149,3.44041662465283,0.00115358617333919,0.0217929124785756,0.0178350493904414,"DUSP10/SPRED2/CNKSR3/ENPP1/NCK1/WWTR1/AKT1/LRP6/PLK1/SFRP1/CDKN2A/PTK6/PRKCH/GPRC5A/RB1/DMD/TRIB3/PTPN13/SRCIN1/THY1/LYN/DUSP1/UCHL1/SLIT2/SFRP2/GSTP1/CBLC/DEPTOR/DKK1/FBLN1",30
"GO:0071695","GO:0071695","anatomical structure maturation","37/1488","277/18805",0.133574007220217,1.68807742323668,3.38184096220441,0.00118459278109318,0.0223052994813709,0.018254380561108,"FOXA1/TFCP2L1/XBP1/RND1/CNTNAP2/ROPN1/BCL11A/TYMS/GATA3/G6PD/SOX10/KIF14/NTN4/SOX8/GAL/KLF2/MSX2/RB1/ADAMTS12/RET/FERMT1/GREM1/CABYR/RFX3/EDNRA/FZD5/GATA2/NR4A2/MMP2/LRRK2/TDRD1/FGG/RHEX/TDRKH/KCNQ3/CDH3/RYR1",37
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","49/1488","396/18805",0.123737373737374,1.56376432334094,3.32368870692567,0.00119479203150139,0.0224238256108252,0.0183513808760018,"LIMA1/NCK1/PXN/FHOD1/TGFB3/AURKB/PHLDB2/ARFIP2/SFRP1/BBOF1/CORO1B/AVIL/PSRC1/TPX2/PIK3R1/TTC8/CRYAB/KANK1/STMN1/HAUS6/BRAF/CCDC88A/CFL2/LIMCH1/RB1/LDLR/COTL1/KANK2/MID1/LPAR1/SKA1/PFN2/RGS4/KANK4/PRUNE1/MAP2/BMERB1/F2RL1/AEBP1/PAK3/ADD2/SLIT2/LMOD1/ARHGEF10/CTTN/SEMA5A/MAP1B/FGF13/FERMT2",49
"GO:0097485","GO:0097485","neuron projection guidance","33/1488","239/18805",0.138075313807531,1.74496389526252,3.39754533899993,0.00121742904954349,0.0227618423356689,0.0186280095729834,"ERBB2/ALCAM/GATA3/SIAH1/NTN4/SEMA3C/TTC8/GLI3/PTCH1/VANGL2/SEMA4B/RET/PLEKHG4/NFIB/EPHB1/EDNRA/EPHB3/ETV1/SLIT2/DLX5/SEMA6D/PTK2/BOC/FLRT3/SEMA5A/LGR6/KIAA1755/SEMA6A/ANOS1/GFRA3/FOXD1/EFNA5/PAX6",33
"GO:0085029","GO:0085029","extracellular matrix assembly","12/1488","56/18805",0.214285714285714,2.70809331797235,3.75237998759602,0.00122072913797423,0.0227618423356689,0.0186280095729834,"GPM6B/THSD4/PHLDB2/NTN4/COL3A1/MIR18A/COL1A2/PRICKLE1/LOX/ANTXR1/TGFBR3/PXDN",12
"GO:0140694","GO:0140694","membraneless organelle assembly","52/1488","427/18805",0.121779859484778,1.53902571076024,3.30266522194993,0.00123182769521449,0.0228944545424492,0.0187365377589258,"GRB7/AR/CENPF/AURKB/PLK1/PLK4/ASPM/BICD1/AGO2/CDC20/TPX2/KIF23/CIRBP/MDN1/GPSM2/BOP1/PLK2/BIRC5/CDCA8/FSCN1/RAB11A/CENPW/NDC80/HAUS6/UBAP2L/STIL/MISP/CFL2/TUBGCP3/KRT8/NOP2/WNK3/ERAL1/RPS23/NEK2/CDS1/RANGRF/CENPA/SKA1/KIF15/NEK6/KIF4A/CNOT1/CHMP4C/CNOT7/PRICKLE1/LMOD1/ARHGEF10/PLS1/PRKAA2/NEBL/MYBPC1",52
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","25/1488","165/18805",0.151515151515152,1.91481345715217,3.45972692196293,0.00124777652105202,0.0231160663238766,0.0189179020933693,"AR/AKT1/FAF1/SFRP1/PMAIP1/FAIM2/HMGB2/BCL2L1/PDIA3/SGK3/RET/NOL3/ICAM1/THBS1/FGB/RPS6KB1/SFRP2/GSTP1/FGG/TNFSF10/CTTN/SERPINE1/DEPTOR/SRPX/COL2A1",25
"GO:0001838","GO:0001838","embryonic epithelial tube formation","20/1488","121/18805",0.165289256198347,2.08888740780236,3.52233768921869,0.0012682186961929,0.0232762071399997,0.0190489593519064,"RGMA/SFRP1/GATA3/SOX8/MTHFD1L/IRX1/STIL/PTCH1/VANGL2/RET/GREM1/RARA/PRKACB/PRICKLE1/IRX2/SFRP2/CELSR1/OSR1/FOLR1/SIX1",20
"GO:0006275","GO:0006275","regulation of DNA replication","20/1488","121/18805",0.165289256198347,2.08888740780236,3.52233768921869,0.0012682186961929,0.0232762071399997,0.0190489593519064,"CCNA2/TNFAIP1/FAF1/STN1/MCM5/MCM2/MCM7/TIPIN/DSCC1/PTK6/CDT1/CHRAC1/MCM4/BLM/CDC7/CDC25A/DACH1/LPIN1/EGFR/E2F7",20
"GO:0021772","GO:0021772","olfactory bulb development","9/1488","35/18805",0.257142857142857,3.24971198156682,3.90498226269184,0.00126857963343547,0.0232762071399997,0.0190489593519064,"ZIC1/KIF14/TTC8/AGTPBP1/ERBB4/SLIT2/LRRK2/DLX5/PAX6",9
"GO:0007044","GO:0007044","cell-substrate junction assembly","17/1488","96/18805",0.177083333333333,2.2379382280466,3.56450773731118,0.00131939209460018,0.0240548215850439,0.0196861677607011,"GPM6B/PHLDB2/SFRP1/EPB41L5/LIMCH1/APOD/GREM1/THY1/CDH11/FAM107A/FN1/THBS1/CTTN/PTK2/FERMT2/DST/EFNA5",17
"GO:0072091","GO:0072091","regulation of stem cell proliferation","17/1488","96/18805",0.177083333333333,2.2379382280466,3.56450773731118,0.00131939209460018,0.0240548215850439,0.0196861677607011,"N4BP2L2/VEGFC/GLI3/PIM1/KITLG/PTCH1/HMGB2/CDKN2C/TSC22D1/CCNE1/TBX3/FERMT1/NFIB/SOX11/IRF6/FBLN1/FERMT2",17
"GO:0006575","GO:0006575","modified amino acid metabolic process","27/1488","184/18805",0.146739130434783,1.85445520687237,3.41418437499375,0.00133091496064734,0.024188115882904,0.0197952541615269,"MFSD2A/ALDH4A1/CRAT/PRODH/SLC16A2/TYMS/GATA3/G6PD/MBOAT1/CROT/CRYM/CPT1A/MTHFD1L/SLC1A1/SOD2/CHAC2/SLC6A8/DIO2/CTSK/MED1/OSBPL10/GSTP1/CHDH/BBOX1/GSTM3/CKMT1B/FOLR1",27
"GO:0007422","GO:0007422","peripheral nervous system development","16/1488","88/18805",0.181818181818182,2.2977761485826,3.57695323659401,0.00135549471291196,0.0245571171490643,0.0200972402229849,"ERBB2/UGT8/AKT1/SOX10/SOX8/NAB1/RUNX3/FA2H/ERBB3/ETV1/NTRK2/NDRG1/ARHGEF10/GSTM3/GFRA3/ONECUT2",16
"GO:0009411","GO:0009411","response to UV","24/1488","157/18805",0.152866242038217,1.93188822683378,3.43706526912139,0.00136478451367383,0.0245891088456213,0.0201234218308236,"MYC/POLD1/USP1/POLH/AKT1/AURKB/WRN/TIPIN/TP53INP1/MSH2/CIRBP/PIK3R1/PBK/NEDD4/RHNO1/CRIP1/DTL/SCARA3/CDC25A/GTF2H2/COL6A3/MMP2/EGFR/MMP3",24
"GO:0042692","GO:0042692","muscle cell differentiation","52/1488","429/18805",0.121212121212121,1.53185076572173,3.26650405934849,0.00136582373702824,0.0245891088456213,0.0201234218308236,"XBP1/PPARA/FOXP1/FGFR2/AKT1/FZD7/MEIS1/CEACAM5/G6PD/SUPT6H/IFT20/RBM38/PRKG1/SMYD3/CFL2/RB1/HOPX/KRT8/DMD/NOX4/SGCB/NPNT/SOD2/TBX3/ADAM12/GREM1/RARA/SOX6/ZEB1/RGS4/ADAMTS15/MIR18A/EDNRA/NFATC1/UCHL1/GDF15/CDH2/PRICKLE1/LMOD1/SDC1/IGFBP5/KIT/LOX/HEY2/KLF5/RYR1/DKK1/NEBL/SCGB3A1/IGF2/SIX1/MYBPC1",52
"GO:0031099","GO:0031099","regeneration","29/1488","203/18805",0.142857142857143,1.8053955453149,3.38195387772706,0.00138094894520779,0.0247837181010261,0.0202826876327395,"RGMA/DUSP10/CCNA2/FZD7/TYMS/UCP2/CPT1A/TNC/BRAF/POSTN/PTCH1/HOPX/SRSF1/APOD/THY1/ERBB4/NFIB/KLK6/MED1/SLC7A5/LPIN1/MMP2/EGFR/LGR6/MAP1B/KLF5/TGFBR3/SOX2/FOLR1",29
